net,initial,unsafe,oracle_states_exhausted,agrees
conservative_57,"[1, 4, 0]",True,5,True
conservative_57,"[1, 4, 1]",True,11,True
conservative_57,"[1, 5, 0]",True,6,True
conservative_57,"[2, 0, 0]",True,1,True
conservative_57,"[2, 0, 1]",True,1,True
conservative_57,"[2, 0, 2]",True,1,True
conservative_57,"[2, 0, 3]",True,1,True
conservative_57,"[2, 0, 4]",True,1,True
conservative_57,"[2, 1, 0]",True,2,True
conservative_57,"[2, 1, 1]",True,5,True
conservative_57,"[2, 1, 2]",True,9,True
conservative_57,"[2, 1, 3]",True,14,True
conservative_57,"[2, 2, 0]",True,3,True
conservative_57,"[2, 2, 1]",True,7,True
conservative_57,"[2, 2, 2]",True,12,True
conservative_57,"[2, 3, 0]",True,4,True
conservative_57,"[2, 3, 1]",True,9,True
conservative_57,"[2, 4, 0]",True,5,True
conservative_57,"[3, 0, 0]",True,1,True
conservative_57,"[3, 0, 1]",True,1,True
conservative_57,"[3, 0, 2]",True,1,True
conservative_57,"[3, 0, 3]",True,1,True
conservative_57,"[3, 1, 0]",True,2,True
conservative_57,"[3, 1, 1]",True,5,True
conservative_57,"[3, 1, 2]",True,9,True
conservative_57,"[3, 2, 0]",True,3,True
conservative_57,"[3, 2, 1]",True,7,True
conservative_57,"[3, 3, 0]",True,4,True
conservative_57,"[4, 0, 0]",True,1,True
conservative_57,"[4, 0, 1]",True,1,True
conservative_57,"[4, 0, 2]",True,1,True
conservative_57,"[4, 1, 0]",True,2,True
conservative_57,"[4, 1, 1]",True,5,True
conservative_57,"[4, 2, 0]",True,3,True
conservative_57,"[5, 0, 0]",True,1,True
conservative_57,"[5, 0, 1]",True,1,True
conservative_57,"[5, 1, 0]",True,2,True
conservative_57,"[6, 0, 0]",True,1,True
conservative_58,"[0, 0, 0]",False,1,True
conservative_58,"[0, 0, 1]",False,1,True
conservative_58,"[0, 0, 2]",False,2,True
conservative_58,"[0, 0, 3]",True,3,True
conservative_58,"[0, 0, 4]",True,4,True
conservative_58,"[0, 0, 5]",True,5,True
conservative_58,"[0, 0, 6]",True,6,True
conservative_58,"[0, 1, 0]",False,1,True
conservative_58,"[0, 1, 1]",False,1,True
conservative_58,"[0, 1, 2]",False,2,True
conservative_58,"[0, 1, 3]",True,3,True
conservative_58,"[0, 1, 4]",True,4,True
conservative_58,"[0, 1, 5]",True,5,True
conservative_58,"[0, 2, 0]",False,1,True
conservative_58,"[0, 2, 1]",False,1,True
conservative_58,"[0, 2, 2]",False,2,True
conservative_58,"[0, 2, 3]",True,3,True
conservative_58,"[0, 2, 4]",True,4,True
conservative_58,"[0, 3, 0]",False,1,True
conservative_58,"[0, 3, 1]",False,1,True
conservative_58,"[0, 3, 2]",False,2,True
conservative_58,"[0, 3, 3]",True,3,True
conservative_58,"[0, 4, 0]",False,1,True
conservative_58,"[0, 4, 1]",False,1,True
conservative_58,"[0, 4, 2]",False,2,True
conservative_58,"[0, 5, 0]",False,1,True
conservative_58,"[0, 5, 1]",False,1,True
conservative_58,"[0, 6, 0]",False,1,True
conservative_58,"[1, 0, 0]",False,1,True
conservative_58,"[1, 0, 1]",False,1,True
conservative_58,"[1, 0, 2]",True,2,True
conservative_58,"[1, 0, 3]",True,3,True
conservative_58,"[1, 0, 4]",True,4,True
conservative_58,"[1, 0, 5]",True,5,True
conservative_58,"[1, 1, 0]",False,1,True
conservative_58,"[1, 1, 1]",False,1,True
conservative_58,"[1, 1, 2]",True,2,True
conservative_58,"[1, 1, 3]",True,3,True
conservative_58,"[1, 1, 4]",True,4,True
conservative_58,"[1, 2, 0]",False,1,True
conservative_58,"[1, 2, 1]",False,1,True
conservative_58,"[1, 2, 2]",True,2,True
conservative_58,"[1, 2, 3]",True,3,True
conservative_58,"[1, 3, 0]",False,1,True
conservative_58,"[1, 3, 1]",False,1,True
conservative_58,"[1, 3, 2]",True,2,True
conservative_58,"[1, 4, 0]",False,1,True
conservative_58,"[1, 4, 1]",False,1,True
conservative_58,"[1, 5, 0]",False,1,True
conservative_58,"[2, 0, 0]",True,1,True
conservative_58,"[2, 0, 1]",True,1,True
conservative_58,"[2, 0, 2]",True,2,True
conservative_58,"[2, 0, 3]",True,3,True
conservative_58,"[2, 0, 4]",True,4,True
conservative_58,"[2, 1, 0]",True,1,True
conservative_58,"[2, 1, 1]",True,1,True
conservative_58,"[2, 1, 2]",True,2,True
conservative_58,"[2, 1, 3]",True,3,True
conservative_58,"[2, 2, 0]",True,1,True
conservative_58,"[2, 2, 1]",True,1,True
conservative_58,"[2, 2, 2]",True,2,True
conservative_58,"[2, 3, 0]",True,1,True
conservative_58,"[2, 3, 1]",True,1,True
conservative_58,"[2, 4, 0]",True,1,True
conservative_58,"[3, 0, 0]",True,1,True
conservative_58,"[3, 0, 1]",True,1,True
conservative_58,"[3, 0, 2]",True,2,True
conservative_58,"[3, 0, 3]",True,3,True
conservative_58,"[3, 1, 0]",True,1,True
conservative_58,"[3, 1, 1]",True,1,True
conservative_58,"[3, 1, 2]",True,2,True
conservative_58,"[3, 2, 0]",True,1,True
conservative_58,"[3, 2, 1]",True,1,True
conservative_58,"[3, 3, 0]",True,1,True
conservative_58,"[4, 0, 0]",True,1,True
conservative_58,"[4, 0, 1]",True,1,True
conservative_58,"[4, 0, 2]",True,2,True
conservative_58,"[4, 1, 0]",True,1,True
conservative_58,"[4, 1, 1]",True,1,True
conservative_58,"[4, 2, 0]",True,1,True
conservative_58,"[5, 0, 0]",True,1,True
conservative_58,"[5, 0, 1]",True,1,True
conservative_58,"[5, 1, 0]",True,1,True
conservative_58,"[6, 0, 0]",True,1,True
conservative_59,"[0, 0, 0]",False,1,True
conservative_59,"[0, 0, 1]",False,1,True
conservative_59,"[0, 0, 2]",False,1,True
conservative_59,"[0, 0, 3]",False,1,True
conservative_59,"[0, 0, 4]",False,1,True
conservative_59,"[0, 0, 5]",False,1,True
conservative_59,"[0, 0, 6]",False,1,True
conservative_59,"[0, 1, 0]",True,1,True
conservative_59,"[0, 1, 1]",True,2,True
conservative_59,"[0, 1, 2]",True,5,True
conservative_59,"[0, 1, 3]",True,9,True
conservative_59,"[0, 1, 4]",True,14,True
conservative_59,"[0, 1, 5]",True,20,True
conservative_59,"[0, 2, 0]",True,1,True
conservative_59,"[0, 2, 1]",True,3,True
conservative_59,"[0, 2, 2]",True,7,True
conservative_59,"[0, 2, 3]",True,12,True
conservative_59,"[0, 2, 4]",True,18,True
conservative_59,"[0, 3, 0]",True,1,True
conservative_59,"[0, 3, 1]",True,4,True
conservative_59,"[0, 3, 2]",True,9,True
conservative_59,"[0, 3, 3]",True,15,True
conservative_59,"[0, 4, 0]",True,1,True
conservative_59,"[0, 4, 1]",True,5,True
conservative_59,"[0, 4, 2]",True,11,True
conservative_59,"[0, 5, 0]",True,1,True
conservative_59,"[0, 5, 1]",True,6,True
conservative_59,"[0, 6, 0]",True,1,True
conservative_59,"[1, 0, 0]",True,2,True
conservative_59,"[1, 0, 1]",True,2,True
conservative_59,"[1, 0, 2]",True,5,True
conservative_59,"[1, 0, 3]",True,9,True
conservative_59,"[1, 0, 4]",True,14,True
conservative_59,"[1, 0, 5]",True,20,True
conservative_59,"[1, 1, 0]",True,2,True
conservative_59,"[1, 1, 1]",True,3,True
conservative_59,"[1, 1, 2]",True,7,True
conservative_59,"[1, 1, 3]",True,12,True
conservative_59,"[1, 1, 4]",True,18,True
conservative_59,"[1, 2, 0]",True,2,True
conservative_59,"[1, 2, 1]",True,4,True
conservative_59,"[1, 2, 2]",True,9,True
conservative_59,"[1, 2, 3]",True,15,True
conservative_59,"[1, 3, 0]",True,2,True
conservative_59,"[1, 3, 1]",True,5,True
conservative_59,"[1, 3, 2]",True,11,True
conservative_59,"[1, 4, 0]",True,2,True
conservative_59,"[1, 4, 1]",True,6,True
conservative_59,"[1, 5, 0]",True,2,True
conservative_59,"[2, 0, 0]",True,3,True
conservative_59,"[2, 0, 1]",True,3,True
conservative_59,"[2, 0, 2]",True,7,True
conservative_59,"[2, 0, 3]",True,12,True
conservative_59,"[2, 0, 4]",True,18,True
conservative_59,"[2, 1, 0]",True,3,True
conservative_59,"[2, 1, 1]",True,4,True
conservative_59,"[2, 1, 2]",True,9,True
conservative_59,"[2, 1, 3]",True,15,True
conservative_59,"[2, 2, 0]",True,3,True
conservative_59,"[2, 2, 1]",True,5,True
conservative_59,"[2, 2, 2]",True,11,True
conservative_59,"[2, 3, 0]",True,3,True
conservative_59,"[2, 3, 1]",True,6,True
conservative_59,"[2, 4, 0]",True,3,True
conservative_59,"[3, 0, 0]",True,4,True
conservative_59,"[3, 0, 1]",True,4,True
conservative_59,"[3, 0, 2]",True,9,True
conservative_59,"[3, 0, 3]",True,15,True
conservative_59,"[3, 1, 0]",True,4,True
conservative_59,"[3, 1, 1]",True,5,True
conservative_59,"[3, 1, 2]",True,11,True
conservative_59,"[3, 2, 0]",True,4,True
conservative_59,"[3, 2, 1]",True,6,True
conservative_59,"[3, 3, 0]",True,4,True
conservative_59,"[4, 0, 0]",True,5,True
conservative_59,"[4, 0, 1]",True,5,True
conservative_59,"[4, 0, 2]",True,11,True
conservative_59,"[4, 1, 0]",True,5,True
conservative_59,"[4, 1, 1]",True,6,True
conservative_59,"[4, 2, 0]",True,5,True
conservative_59,"[5, 0, 0]",True,6,True
conservative_59,"[5, 0, 1]",True,6,True
conservative_59,"[5, 1, 0]",True,6,True
conservative_59,"[6, 0, 0]",True,7,True
